Week;Year;Age;Vax_status;Type;Variable;Group;Value
42;2021;0-5;Anden vaccination;antal;personer;prevpos;NA
42;2021;0-5;Anden vaccination;antal;tests;alle;0,000000e+00
42;2021;0-5;Anden vaccination;antal;tests;notprevpos;0,000000e+00
42;2021;0-5;Anden vaccination;antal;tests;prevpos;0,000000e+00
42;2021;0-5;Anden vaccination;incidence;cases;alle;0,000000e+00
42;2021;0-5;Anden vaccination;incidence;cases;notprevpos;0,000000e+00
42;2021;0-5;Anden vaccination;incidence;tac;notprevpos;NA
42;2021;0-5;Anden vaccination;incidence;tests;alle;0,000000e+00
42;2021;0-5;Anden vaccination;incidence;tests;notprevpos;NA
42;2021;0-5;Anden vaccination;incidence;tests;prevpos;NA
42;2021;0-5;Fuld effekt efter primært forløb;antal;cases;notprevpos;0,000000e+00
42;2021;0-5;Fuld effekt efter primært forløb;antal;cases;prevpos;0,000000e+00
42;2021;0-5;Fuld effekt efter primært forløb;antal;personer;alle;NA
42;2021;0-5;Fuld effekt efter primært forløb;antal;personer;notprevpos;NA
42;2021;0-5;Fuld effekt efter primært forløb;antal;personer;prevpos;NA
42;2021;0-5;Fuld effekt efter primært forløb;antal;tests;alle;0,000000e+00
42;2021;0-5;Fuld effekt efter primært forløb;antal;tests;notprevpos;0,000000e+00
42;2021;0-5;Fuld effekt efter primært forløb;antal;tests;prevpos;0,000000e+00
42;2021;0-5;Fuld effekt efter primært forløb;incidence;cases;alle;0,000000e+00
42;2021;0-5;Fuld effekt efter primært forløb;incidence;cases;notprevpos;0,000000e+00
42;2021;0-5;Fuld effekt efter primært forløb;incidence;tac;notprevpos;NA
42;2021;0-5;Fuld effekt efter primært forløb;incidence;tests;alle;0,000000e+00
42;2021;0-5;Fuld effekt efter primært forløb;incidence;tests;notprevpos;NA
42;2021;0-5;Fuld effekt efter primært forløb;incidence;tests;prevpos;NA
42;2021;0-5;Fuld effekt efter revaccination;antal;cases;notprevpos;0,000000e+00
42;2021;0-5;Fuld effekt efter revaccination;antal;cases;prevpos;0,000000e+00
42;2021;0-5;Fuld effekt efter revaccination;antal;personer;alle;NA
42;2021;0-5;Fuld effekt efter revaccination;antal;personer;notprevpos;NA
42;2021;0-5;Fuld effekt efter revaccination;antal;personer;prevpos;NA
42;2021;0-5;Fuld effekt efter revaccination;antal;tests;alle;0,000000e+00
42;2021;0-5;Fuld effekt efter revaccination;antal;tests;notprevpos;0,000000e+00
42;2021;0-5;Fuld effekt efter revaccination;antal;tests;prevpos;0,000000e+00
42;2021;0-5;Fuld effekt efter revaccination;incidence;cases;alle;0,000000e+00
42;2021;0-5;Fuld effekt efter revaccination;incidence;cases;notprevpos;0,000000e+00
42;2021;0-5;Fuld effekt efter revaccination;incidence;tac;notprevpos;NA
42;2021;0-5;Fuld effekt efter revaccination;incidence;tests;alle;0,000000e+00
42;2021;0-5;Fuld effekt efter revaccination;incidence;tests;notprevpos;NA
42;2021;0-5;Fuld effekt efter revaccination;incidence;tests;prevpos;NA
42;2021;0-5;Første vaccination;antal;cases;notprevpos;0,000000e+00
42;2021;0-5;Første vaccination;antal;cases;prevpos;0,000000e+00
42;2021;0-5;Første vaccination;antal;personer;alle;NA
42;2021;0-5;Første vaccination;antal;personer;notprevpos;NA
42;2021;0-5;Første vaccination;antal;personer;prevpos;NA
42;2021;0-5;Første vaccination;antal;tests;alle;0,000000e+00
42;2021;0-5;Første vaccination;antal;tests;notprevpos;0,000000e+00
42;2021;0-5;Første vaccination;antal;tests;prevpos;0,000000e+00
42;2021;0-5;Første vaccination;incidence;cases;alle;0,000000e+00
42;2021;0-5;Første vaccination;incidence;cases;notprevpos;0,000000e+00
42;2021;0-5;Første vaccination;incidence;tac;notprevpos;NA
42;2021;0-5;Første vaccination;incidence;tests;alle;0,000000e+00
42;2021;0-5;Første vaccination;incidence;tests;notprevpos;NA
42;2021;0-5;Første vaccination;incidence;tests;prevpos;NA
42;2021;0-5;Ingen vaccination;antal;cases;notprevpos;3,510000e+02
42;2021;0-5;Ingen vaccination;antal;cases;prevpos;2,000000e+00
42;2021;0-5;Ingen vaccination;antal;personer;alle;3,765176e+05
42;2021;0-5;Ingen vaccination;antal;personer;notprevpos;3,652445e+05
42;2021;0-5;Ingen vaccination;antal;personer;prevpos;1,127309e+04
42;2021;0-5;Ingen vaccination;antal;tests;alle;1,035800e+04
42;2021;0-5;Ingen vaccination;antal;tests;notprevpos;1,006100e+04
42;2021;0-5;Ingen vaccination;antal;tests;prevpos;2,970000e+02
42;2021;0-5;Ingen vaccination;incidence;cases;alle;9,380000e+01
42;2021;0-5;Ingen vaccination;incidence;cases;notprevpos;9,610000e+01
42;2021;0-5;Ingen vaccination;incidence;tac;notprevpos;5,790215e+02
42;2021;0-5;Ingen vaccination;incidence;tests;alle;2,751000e+03
42;2021;0-5;Ingen vaccination;incidence;tests;notprevpos;2,754593e+03
42;2021;0-5;Ingen vaccination;incidence;tests;prevpos;2,634592e+03
43;2021;0-5;Anden vaccination;antal;cases;notprevpos;0,000000e+00
43;2021;0-5;Anden vaccination;antal;cases;prevpos;0,000000e+00
43;2021;0-5;Anden vaccination;antal;personer;alle;NA
43;2021;0-5;Anden vaccination;antal;personer;notprevpos;NA
43;2021;0-5;Anden vaccination;antal;personer;prevpos;NA
43;2021;0-5;Anden vaccination;antal;tests;alle;0,000000e+00
43;2021;0-5;Anden vaccination;antal;tests;notprevpos;0,000000e+00
43;2021;0-5;Anden vaccination;antal;tests;prevpos;0,000000e+00
43;2021;0-5;Anden vaccination;incidence;cases;alle;0,000000e+00
43;2021;0-5;Anden vaccination;incidence;cases;notprevpos;0,000000e+00
43;2021;0-5;Anden vaccination;incidence;tac;notprevpos;NA
43;2021;0-5;Anden vaccination;incidence;tests;alle;0,000000e+00
43;2021;0-5;Anden vaccination;incidence;tests;notprevpos;NA
43;2021;0-5;Anden vaccination;incidence;tests;prevpos;NA
43;2021;0-5;Fuld effekt efter primært forløb;antal;cases;notprevpos;0,000000e+00
43;2021;0-5;Fuld effekt efter primært forløb;antal;cases;prevpos;0,000000e+00
43;2021;0-5;Fuld effekt efter primært forløb;antal;personer;alle;NA
43;2021;0-5;Fuld effekt efter primært forløb;antal;personer;notprevpos;NA
43;2021;0-5;Fuld effekt efter primært forløb;antal;personer;prevpos;NA
43;2021;0-5;Fuld effekt efter primært forløb;antal;tests;alle;0,000000e+00
43;2021;0-5;Fuld effekt efter primært forløb;antal;tests;notprevpos;0,000000e+00
43;2021;0-5;Fuld effekt efter primært forløb;antal;tests;prevpos;0,000000e+00
43;2021;0-5;Fuld effekt efter primært forløb;incidence;cases;alle;0,000000e+00
43;2021;0-5;Fuld effekt efter primært forløb;incidence;cases;notprevpos;0,000000e+00
43;2021;0-5;Fuld effekt efter primært forløb;incidence;tac;notprevpos;NA
43;2021;0-5;Fuld effekt efter primært forløb;incidence;tests;alle;0,000000e+00
43;2021;0-5;Fuld effekt efter primært forløb;incidence;tests;notprevpos;NA
43;2021;0-5;Fuld effekt efter primært forløb;incidence;tests;prevpos;NA
43;2021;0-5;Fuld effekt efter revaccination;antal;cases;notprevpos;0,000000e+00
43;2021;0-5;Fuld effekt efter revaccination;antal;cases;prevpos;0,000000e+00
43;2021;0-5;Fuld effekt efter revaccination;antal;personer;alle;NA
43;2021;0-5;Fuld effekt efter revaccination;antal;personer;notprevpos;NA
43;2021;0-5;Fuld effekt efter revaccination;antal;personer;prevpos;NA
43;2021;0-5;Fuld effekt efter revaccination;antal;tests;alle;0,000000e+00
43;2021;0-5;Fuld effekt efter revaccination;antal;tests;notprevpos;0,000000e+00
43;2021;0-5;Fuld effekt efter revaccination;antal;tests;prevpos;0,000000e+00
43;2021;0-5;Fuld effekt efter revaccination;incidence;cases;alle;0,000000e+00
43;2021;0-5;Fuld effekt efter revaccination;incidence;cases;notprevpos;0,000000e+00
43;2021;0-5;Fuld effekt efter revaccination;incidence;tac;notprevpos;NA
43;2021;0-5;Fuld effekt efter revaccination;incidence;tests;alle;0,000000e+00
43;2021;0-5;Fuld effekt efter revaccination;incidence;tests;notprevpos;NA
43;2021;0-5;Fuld effekt efter revaccination;incidence;tests;prevpos;NA
43;2021;0-5;Første vaccination;antal;cases;notprevpos;0,000000e+00
43;2021;0-5;Første vaccination;antal;cases;prevpos;0,000000e+00
43;2021;0-5;Første vaccination;antal;personer;alle;NA
43;2021;0-5;Første vaccination;antal;personer;notprevpos;NA
43;2021;0-5;Første vaccination;antal;personer;prevpos;NA
43;2021;0-5;Første vaccination;antal;tests;alle;0,000000e+00
43;2021;0-5;Første vaccination;antal;tests;notprevpos;0,000000e+00
43;2021;0-5;Første vaccination;antal;tests;prevpos;0,000000e+00
43;2021;0-5;Første vaccination;incidence;cases;alle;0,000000e+00
43;2021;0-5;Første vaccination;incidence;cases;notprevpos;0,000000e+00
43;2021;0-5;Første vaccination;incidence;tac;notprevpos;NA
43;2021;0-5;Første vaccination;incidence;tests;alle;0,000000e+00
43;2021;0-5;Første vaccination;incidence;tests;notprevpos;NA
43;2021;0-5;Første vaccination;incidence;tests;prevpos;NA
43;2021;0-5;Ingen vaccination;antal;cases;notprevpos;5,110000e+02
43;2021;0-5;Ingen vaccination;antal;cases;prevpos;4,000000e+00
43;2021;0-5;Ingen vaccination;antal;personer;alle;3,777345e+05
43;2021;0-5;Ingen vaccination;antal;personer;notprevpos;3,665710e+05
43;2021;0-5;Ingen vaccination;antal;personer;prevpos;1,116351e+04
43;2021;0-5;Ingen vaccination;antal;tests;alle;1,455600e+04
43;2021;0-5;Ingen vaccination;antal;tests;notprevpos;1,411800e+04
43;2021;0-5;Ingen vaccination;antal;tests;prevpos;4,380000e+02
43;2021;0-5;Ingen vaccination;incidence;cases;alle;1,363000e+02
43;2021;0-5;Ingen vaccination;incidence;cases;notprevpos;1,394000e+02
43;2021;0-5;Ingen vaccination;incidence;tac;notprevpos;7,103220e+02
43;2021;0-5;Ingen vaccination;incidence;tests;alle;3,853500e+03
43;2021;0-5;Ingen vaccination;incidence;tests;notprevpos;3,851368e+03
43;2021;0-5;Ingen vaccination;incidence;tests;prevpos;3,923498e+03
44;2021;0-5;Anden vaccination;antal;cases;notprevpos;0,000000e+00
44;2021;0-5;Anden vaccination;antal;cases;prevpos;0,000000e+00
44;2021;0-5;Anden vaccination;antal;personer;alle;NA
44;2021;0-5;Anden vaccination;antal;personer;notprevpos;NA
44;2021;0-5;Anden vaccination;antal;personer;prevpos;NA
44;2021;0-5;Anden vaccination;antal;tests;alle;0,000000e+00
44;2021;0-5;Anden vaccination;antal;tests;notprevpos;0,000000e+00
44;2021;0-5;Anden vaccination;antal;tests;prevpos;0,000000e+00
44;2021;0-5;Anden vaccination;incidence;cases;alle;0,000000e+00
44;2021;0-5;Anden vaccination;incidence;cases;notprevpos;0,000000e+00
44;2021;0-5;Anden vaccination;incidence;tac;notprevpos;NA
44;2021;0-5;Anden vaccination;incidence;tests;alle;0,000000e+00
44;2021;0-5;Anden vaccination;incidence;tests;notprevpos;NA
44;2021;0-5;Anden vaccination;incidence;tests;prevpos;NA
44;2021;0-5;Fuld effekt efter primært forløb;antal;cases;notprevpos;0,000000e+00
44;2021;0-5;Fuld effekt efter primært forløb;antal;cases;prevpos;0,000000e+00
44;2021;0-5;Fuld effekt efter primært forløb;antal;personer;alle;NA
44;2021;0-5;Fuld effekt efter primært forløb;antal;personer;notprevpos;NA
44;2021;0-5;Fuld effekt efter primært forløb;antal;personer;prevpos;NA
44;2021;0-5;Fuld effekt efter primært forløb;antal;tests;alle;0,000000e+00
44;2021;0-5;Fuld effekt efter primært forløb;antal;tests;notprevpos;0,000000e+00
44;2021;0-5;Fuld effekt efter primært forløb;antal;tests;prevpos;0,000000e+00
44;2021;0-5;Fuld effekt efter primært forløb;incidence;cases;alle;0,000000e+00
44;2021;0-5;Fuld effekt efter primært forløb;incidence;cases;notprevpos;0,000000e+00
44;2021;0-5;Fuld effekt efter primært forløb;incidence;tac;notprevpos;NA
44;2021;0-5;Fuld effekt efter primært forløb;incidence;tests;alle;0,000000e+00
44;2021;0-5;Fuld effekt efter primært forløb;incidence;tests;notprevpos;NA
44;2021;0-5;Fuld effekt efter primært forløb;incidence;tests;prevpos;NA
44;2021;0-5;Fuld effekt efter revaccination;antal;cases;notprevpos;0,000000e+00
44;2021;0-5;Fuld effekt efter revaccination;antal;cases;prevpos;0,000000e+00
44;2021;0-5;Fuld effekt efter revaccination;antal;personer;alle;NA
44;2021;0-5;Fuld effekt efter revaccination;antal;personer;notprevpos;NA
44;2021;0-5;Fuld effekt efter revaccination;antal;personer;prevpos;NA
44;2021;0-5;Fuld effekt efter revaccination;antal;tests;alle;0,000000e+00
44;2021;0-5;Fuld effekt efter revaccination;antal;tests;notprevpos;0,000000e+00
44;2021;0-5;Fuld effekt efter revaccination;antal;tests;prevpos;0,000000e+00
44;2021;0-5;Fuld effekt efter revaccination;incidence;cases;alle;0,000000e+00
44;2021;0-5;Fuld effekt efter revaccination;incidence;cases;notprevpos;0,000000e+00
44;2021;0-5;Fuld effekt efter revaccination;incidence;tac;notprevpos;NA
44;2021;0-5;Fuld effekt efter revaccination;incidence;tests;alle;0,000000e+00
44;2021;0-5;Fuld effekt efter revaccination;incidence;tests;notprevpos;NA
44;2021;0-5;Fuld effekt efter revaccination;incidence;tests;prevpos;NA
44;2021;0-5;Første vaccination;antal;cases;notprevpos;0,000000e+00
44;2021;0-5;Første vaccination;antal;cases;prevpos;0,000000e+00
44;2021;0-5;Første vaccination;antal;personer;alle;NA
44;2021;0-5;Første vaccination;antal;personer;notprevpos;NA
44;2021;0-5;Første vaccination;antal;personer;prevpos;NA
44;2021;0-5;Første vaccination;antal;tests;alle;0,000000e+00
44;2021;0-5;Første vaccination;antal;tests;notprevpos;0,000000e+00
44;2021;0-5;Første vaccination;antal;tests;prevpos;0,000000e+00
44;2021;0-5;Første vaccination;incidence;cases;alle;0,000000e+00
44;2021;0-5;Første vaccination;incidence;cases;notprevpos;0,000000e+00
44;2021;0-5;Første vaccination;incidence;tac;notprevpos;NA
44;2021;0-5;Første vaccination;incidence;tests;alle;0,000000e+00
44;2021;0-5;Første vaccination;incidence;tests;notprevpos;NA
44;2021;0-5;Første vaccination;incidence;tests;prevpos;NA
44;2021;0-5;Ingen vaccination;antal;cases;notprevpos;7,110000e+02
44;2021;0-5;Ingen vaccination;antal;cases;prevpos;3,000000e+00
44;2021;0-5;Ingen vaccination;antal;personer;alle;3,789034e+05
44;2021;0-5;Ingen vaccination;antal;personer;notprevpos;3,674419e+05
44;2021;0-5;Ingen vaccination;antal;personer;prevpos;1,146152e+04
44;2021;0-5;Ingen vaccination;antal;tests;alle;2,529900e+04
44;2021;0-5;Ingen vaccination;antal;tests;notprevpos;2,453200e+04
44;2021;0-5;Ingen vaccination;antal;tests;prevpos;7,670000e+02
44;2021;0-5;Ingen vaccination;incidence;cases;alle;1,884000e+02
44;2021;0-5;Ingen vaccination;incidence;cases;notprevpos;1,935000e+02
44;2021;0-5;Ingen vaccination;incidence;tac;notprevpos;7,488741e+02
44;2021;0-5;Ingen vaccination;incidence;tests;alle;6,676900e+03
44;2021;0-5;Ingen vaccination;incidence;tests;notprevpos;6,676430e+03
44;2021;0-5;Ingen vaccination;incidence;tests;prevpos;6,691955e+03
45;2021;0-5;Anden vaccination;antal;cases;notprevpos;0,000000e+00
45;2021;0-5;Anden vaccination;antal;cases;prevpos;0,000000e+00
45;2021;0-5;Anden vaccination;antal;personer;alle;NA
45;2021;0-5;Anden vaccination;antal;personer;notprevpos;NA
45;2021;0-5;Anden vaccination;antal;personer;prevpos;NA
45;2021;0-5;Anden vaccination;antal;tests;alle;0,000000e+00
45;2021;0-5;Anden vaccination;antal;tests;notprevpos;0,000000e+00
45;2021;0-5;Anden vaccination;antal;tests;prevpos;0,000000e+00
45;2021;0-5;Anden vaccination;incidence;cases;alle;0,000000e+00
45;2021;0-5;Anden vaccination;incidence;cases;notprevpos;0,000000e+00
45;2021;0-5;Anden vaccination;incidence;tac;notprevpos;NA
45;2021;0-5;Anden vaccination;incidence;tests;alle;0,000000e+00
45;2021;0-5;Anden vaccination;incidence;tests;notprevpos;NA
45;2021;0-5;Anden vaccination;incidence;tests;prevpos;NA
45;2021;0-5;Fuld effekt efter primært forløb;antal;cases;notprevpos;0,000000e+00
45;2021;0-5;Fuld effekt efter primært forløb;antal;cases;prevpos;0,000000e+00
45;2021;0-5;Fuld effekt efter primært forløb;antal;personer;alle;NA
45;2021;0-5;Fuld effekt efter primært forløb;antal;personer;notprevpos;NA
45;2021;0-5;Fuld effekt efter primært forløb;antal;personer;prevpos;NA
45;2021;0-5;Fuld effekt efter primært forløb;antal;tests;alle;0,000000e+00
45;2021;0-5;Fuld effekt efter primært forløb;antal;tests;notprevpos;0,000000e+00
45;2021;0-5;Fuld effekt efter primært forløb;antal;tests;prevpos;0,000000e+00
45;2021;0-5;Fuld effekt efter primært forløb;incidence;cases;alle;0,000000e+00
45;2021;0-5;Fuld effekt efter primært forløb;incidence;cases;notprevpos;0,000000e+00
45;2021;0-5;Fuld effekt efter primært forløb;incidence;tac;notprevpos;NA
45;2021;0-5;Fuld effekt efter primært forløb;incidence;tests;alle;0,000000e+00
45;2021;0-5;Fuld effekt efter primært forløb;incidence;tests;notprevpos;NA
45;2021;0-5;Fuld effekt efter primært forløb;incidence;tests;prevpos;NA
45;2021;0-5;Fuld effekt efter revaccination;antal;cases;notprevpos;0,000000e+00
45;2021;0-5;Fuld effekt efter revaccination;antal;cases;prevpos;0,000000e+00
45;2021;0-5;Fuld effekt efter revaccination;antal;personer;alle;NA
45;2021;0-5;Fuld effekt efter revaccination;antal;personer;notprevpos;NA
45;2021;0-5;Fuld effekt efter revaccination;antal;personer;prevpos;NA
45;2021;0-5;Fuld effekt efter revaccination;antal;tests;alle;0,000000e+00
45;2021;0-5;Fuld effekt efter revaccination;antal;tests;notprevpos;0,000000e+00
45;2021;0-5;Fuld effekt efter revaccination;antal;tests;prevpos;0,000000e+00
45;2021;0-5;Fuld effekt efter revaccination;incidence;cases;alle;0,000000e+00
45;2021;0-5;Fuld effekt efter revaccination;incidence;cases;notprevpos;0,000000e+00
45;2021;0-5;Fuld effekt efter revaccination;incidence;tac;notprevpos;NA
45;2021;0-5;Fuld effekt efter revaccination;incidence;tests;alle;0,000000e+00
45;2021;0-5;Fuld effekt efter revaccination;incidence;tests;notprevpos;NA
45;2021;0-5;Fuld effekt efter revaccination;incidence;tests;prevpos;NA
45;2021;0-5;Første vaccination;antal;cases;notprevpos;0,000000e+00
45;2021;0-5;Første vaccination;antal;cases;prevpos;0,000000e+00
45;2021;0-5;Første vaccination;antal;personer;alle;1,000000e+01
45;2021;0-5;Første vaccination;antal;personer;notprevpos;NA
45;2021;0-5;Første vaccination;antal;personer;prevpos;NA
45;2021;0-5;Første vaccination;antal;tests;alle;1,000000e+00
45;2021;0-5;Første vaccination;antal;tests;notprevpos;0,000000e+00
45;2021;0-5;Første vaccination;antal;tests;prevpos;1,000000e+00
45;2021;0-5;Første vaccination;incidence;cases;alle;0,000000e+00
45;2021;0-5;Første vaccination;incidence;cases;notprevpos;0,000000e+00
45;2021;0-5;Første vaccination;incidence;tac;notprevpos;NA
45;2021;0-5;Første vaccination;incidence;tests;alle;1,000000e+04
45;2021;0-5;Første vaccination;incidence;tests;notprevpos;NA
45;2021;0-5;Første vaccination;incidence;tests;prevpos;NA
45;2021;0-5;Ingen vaccination;antal;cases;notprevpos;1,017000e+03
45;2021;0-5;Ingen vaccination;antal;cases;prevpos;2,000000e+00
45;2021;0-5;Ingen vaccination;antal;personer;alle;3,801092e+05
45;2021;0-5;Ingen vaccination;antal;personer;notprevpos;3,686118e+05
45;2021;0-5;Ingen vaccination;antal;personer;prevpos;1,149734e+04
45;2021;0-5;Ingen vaccination;antal;tests;alle;3,419500e+04
45;2021;0-5;Ingen vaccination;antal;tests;notprevpos;3,314000e+04
45;2021;0-5;Ingen vaccination;antal;tests;prevpos;1,055000e+03
45;2021;0-5;Ingen vaccination;incidence;cases;alle;2,681000e+02
45;2021;0-5;Ingen vaccination;incidence;cases;notprevpos;2,759000e+02
45;2021;0-5;Ingen vaccination;incidence;tac;notprevpos;9,201531e+02
45;2021;0-5;Ingen vaccination;incidence;tests;alle;8,996100e+03
45;2021;0-5;Ingen vaccination;incidence;tests;notprevpos;8,990488e+03
45;2021;0-5;Ingen vaccination;incidence;tests;prevpos;9,176033e+03
46;2021;0-5;Anden vaccination;antal;cases;notprevpos;0,000000e+00
46;2021;0-5;Anden vaccination;antal;cases;prevpos;0,000000e+00
46;2021;0-5;Anden vaccination;antal;personer;alle;NA
46;2021;0-5;Anden vaccination;antal;personer;notprevpos;NA
46;2021;0-5;Anden vaccination;antal;personer;prevpos;NA
46;2021;0-5;Anden vaccination;antal;tests;alle;0,000000e+00
46;2021;0-5;Anden vaccination;antal;tests;notprevpos;0,000000e+00
46;2021;0-5;Anden vaccination;antal;tests;prevpos;0,000000e+00
46;2021;0-5;Anden vaccination;incidence;cases;alle;0,000000e+00
46;2021;0-5;Anden vaccination;incidence;cases;notprevpos;0,000000e+00
46;2021;0-5;Anden vaccination;incidence;tac;notprevpos;NA
46;2021;0-5;Anden vaccination;incidence;tests;alle;0,000000e+00
