Date;name;daily;ra
2020-04-30;Percent;9,43575454372744e-01;9,90938365610978e-01
2020-04-30;Index;1,71513980014102e-01;1,73993984482603e-01
2020-04-30;Admitted;1,70000000000000e+01;1,77142857142857e+01
2020-04-30;Deaths;9,00000000000000e+00;9,28571428571428e+00
2020-05-01;Positive;1,52000000000000e+02;1,28000000000000e+02
2020-05-01;Tested;1,43220000000000e+04;1,42545714285714e+04
2020-05-01;Percent;1,06130428711074e+00;9,09051748853680e-01
2020-05-01;Index;1,87344530900905e-01;1,58888296167493e-01
2020-05-01;Admitted;1,60000000000000e+01;1,68571428571429e+01
2020-05-01;Deaths;1,10000000000000e+01;9,00000000000000e+00
2020-05-02;Positive;1,17000000000000e+02;1,26142857142857e+02
2020-05-02;Tested;1,10700000000000e+04;1,42180000000000e+04
2020-05-02;Percent;1,05691056910569e+00;8,99289036069784e-01
2020-05-02;Index;1,72696098860793e-01;1,57005701457131e-01
2020-05-02;Admitted;2,40000000000000e+01;1,70000000000000e+01
2020-05-02;Deaths;8,00000000000000e+00;8,00000000000000e+00
2020-05-03;Positive;7,80000000000000e+01;1,21428571428571e+02
2020-05-03;Tested;8,90600000000000e+03;1,39978571428571e+04
2020-05-03;Percent;8,75814057938468e-01;8,79959251250356e-01
2020-05-03;Index;1,34065403346885e-01;1,52900843361583e-01
2020-05-03;Admitted;1,60000000000000e+01;1,57142857142857e+01
2020-05-03;Deaths;9,00000000000000e+00;7,57142857142857e+00
2020-05-04;Positive;1,24000000000000e+02;1,17714285714286e+02
2020-05-04;Tested;1,76700000000000e+04;1,37775714285714e+04
2020-05-04;Percent;7,01754385964912e-01;8,68479682264490e-01
2020-05-04;Index;1,31933808870369e-01;1,50133763958617e-01
2020-05-04;Admitted;1,50000000000000e+01;1,54285714285714e+01
2020-05-04;Deaths;7,00000000000000e+00;7,14285714285714e+00
2020-05-05;Positive;1,23000000000000e+02;1,05857142857143e+02
2020-05-05;Tested;1,58620000000000e+04;1,29132857142857e+04
2020-05-05;Percent;7,75438154078931e-01;8,36027536247289e-01
2020-05-05;Index;1,41141441799264e-01;1,41211443974848e-01
2020-05-05;Admitted;1,60000000000000e+01;1,44285714285714e+01
2020-05-05;Deaths;3,00000000000000e+00;6,14285714285714e+00
2020-05-06;Positive;1,07000000000000e+02;9,85714285714286e+01
2020-05-06;Tested;1,43640000000000e+04;1,25000000000000e+04
2020-05-06;Percent;7,44917850181008e-01;8,00346309748272e-01
2020-05-06;Index;1,31610639738764e-01;1,33744598981585e-01
2020-05-06;Admitted;6,00000000000000e+00;1,24285714285714e+01
2020-05-06;Deaths;6,00000000000000e+00;5,42857142857143e+00
2020-05-07;Positive;1,23000000000000e+02;9,60000000000000e+01
2020-05-07;Tested;1,42490000000000e+04;1,21745714285714e+04
2020-05-07;Percent;8,63218471471682e-01;8,04551508989237e-01
2020-05-07;Index;1,52144424193341e-01;1,32709364138668e-01
2020-05-07;Admitted;1,50000000000000e+01;1,15714285714286e+01
2020-05-07;Deaths;6,00000000000000e+00;4,85714285714286e+00
2020-05-08;Positive;6,90000000000000e+01;8,95714285714286e+01
2020-05-08;Tested;8,27200000000000e+03;1,19755714285714e+04
2020-05-08;Percent;8,34139264990329e-01;7,73636228529071e-01
2020-05-08;Index;1,24888291014517e-01;1,26579916593272e-01
2020-05-08;Admitted;9,00000000000000e+00;1,05714285714286e+01
2020-05-08;Deaths;4,00000000000000e+00;4,42857142857143e+00
2020-05-09;Positive;6,60000000000000e+01;8,02857142857143e+01
2020-05-09;Tested;8,17700000000000e+03;1,18030000000000e+04
2020-05-09;Percent;8,07141983612572e-01;7,19401687888069e-01
2020-05-09;Index;1,20428183907952e-01;1,16466727610305e-01
2020-05-09;Admitted;1,00000000000000e+01;9,42857142857143e+00
2020-05-09;Deaths;3,00000000000000e+00;5,00000000000000e+00
2020-05-10;Positive;6,00000000000000e+01;7,51428571428571e+01
2020-05-10;Tested;6,62800000000000e+03;1,18335714285714e+04
2020-05-10;Percent;9,05250452625226e-01;6,82561317663477e-01
2020-05-10;Index;1,26818759446466e-01;1,10012500435791e-01
2020-05-10;Admitted;1,00000000000000e+01;9,42857142857143e+00
2020-05-10;Deaths;5,00000000000000e+00;4,85714285714286e+00
2020-05-11;Positive;7,90000000000000e+01;6,67142857142857e+01
2020-05-11;Tested;1,62770000000000e+04;1,16384285714286e+04
2020-05-11;Percent;4,85347422743749e-01;6,30212778969410e-01
2020-05-11;Index;8,90276760526004e-02;1,00413427924297e-01
2020-05-11;Admitted;8,00000000000000e+00;9,14285714285714e+00
2020-05-11;Deaths;4,00000000000000e+00;4,00000000000000e+00
2020-05-12;Positive;5,80000000000000e+01;6,98571428571428e+01
2020-05-12;Tested;1,46540000000000e+04;1,22461428571429e+04
2020-05-12;Percent;3,95796369591920e-01;6,14834155839590e-01
2020-05-12;Index;7,03491189184955e-02;1,00170703565245e-01
2020-05-12;Admitted;8,00000000000000e+00;1,02857142857143e+01
2020-05-12;Deaths;7,00000000000000e+00;4,28571428571429e+00
2020-05-13;Positive;7,10000000000000e+01;6,54285714285714e+01
2020-05-13;Tested;1,45780000000000e+04;1,21708571428571e+04
2020-05-13;Percent;4,87035258608863e-01;5,64887635304834e-01
2020-05-13;Index;8,64310495171668e-02;9,25255570752483e-02
2020-05-13;Admitted;6,00000000000000e+00;9,57142857142857e+00
2020-05-13;Deaths;5,00000000000000e+00;4,28571428571429e+00
2020-05-14;Positive;6,40000000000000e+01;6,40000000000000e+01
2020-05-14;Tested;1,28830000000000e+04;1,22298571428571e+04
2020-05-14;Percent;4,96778700613211e-01;5,37012771001180e-01
2020-05-14;Index;8,49509166128797e-02;8,88805704281368e-02
2020-05-14;Admitted;1,30000000000000e+01;8,71428571428571e+00
2020-05-14;Deaths;0,00000000000000e+00;4,00000000000000e+00
2020-05-15;Positive;9,10000000000000e+01;6,44285714285714e+01
2020-05-15;Tested;1,25260000000000e+04;1,20628571428571e+04
2020-05-15;Percent;7,26488903081590e-01;5,45214396792506e-01
2020-05-15;Index;1,23189220501154e-01;9,00705310512080e-02
2020-05-15;Admitted;1,70000000000000e+01;9,57142857142857e+00
2020-05-15;Deaths;6,00000000000000e+00;3,85714285714286e+00
2020-05-16;Positive;3,50000000000000e+01;6,51428571428571e+01
2020-05-16;Tested;7,65000000000000e+03;1,20811428571429e+04
2020-05-16;Percent;4,57516339869281e-01;5,49556918244196e-01
2020-05-16;Index;6,69121584779757e-02;9,08706452452976e-02
2020-05-16;Admitted;5,00000000000000e+00;9,42857142857143e+00
2020-05-16;Deaths;3,00000000000000e+00;3,14285714285714e+00
2020-05-17;Positive;5,00000000000000e+01;6,52857142857143e+01
2020-05-17;Tested;7,04100000000000e+03;1,20398571428571e+04
2020-05-17;Percent;7,10126402499645e-01;5,51963896536569e-01
2020-05-17;Index;1,01303852916686e-01;9,12212895458882e-02
2020-05-17;Admitted;4,00000000000000e+00;9,57142857142857e+00
2020-05-17;Deaths;3,00000000000000e+00;3,14285714285714e+00
2020-05-18;Positive;8,20000000000000e+01;6,05714285714286e+01
2020-05-18;Tested;1,51080000000000e+04;1,14031428571429e+04
2020-05-18;Percent;5,42758803283029e-01;5,33553918384473e-01
2020-05-18;Index;9,73574004140986e-02;8,69982160129548e-02
2020-05-18;Admitted;1,40000000000000e+01;8,57142857142857e+00
2020-05-18;Deaths;3,00000000000000e+00;3,14285714285714e+00
2020-05-19;Positive;6,30000000000000e+01;5,80000000000000e+01
2020-05-19;Tested;1,47820000000000e+04;1,13570000000000e+04
2020-05-19;Percent;4,26194019753755e-01;5,15228868521972e-01
2020-05-19;Index;7,59499182771229e-02;8,37777464378120e-02
2020-05-19;Admitted;7,00000000000000e+00;8,00000000000000e+00
2020-05-19;Deaths;2,00000000000000e+00;2,42857142857143e+00
2020-05-20;Positive;7,20000000000000e+01;5,81428571428571e+01
2020-05-20;Tested;1,42890000000000e+04;1,15127142857143e+04
2020-05-20;Percent;5,03884106655469e-01;5,08712150469381e-01
2020-05-20;Index;8,88855596213008e-02;8,31755342746219e-02
2020-05-20;Admitted;7,00000000000000e+00;8,57142857142857e+00
2020-05-20;Deaths;5,00000000000000e+00;2,14285714285714e+00
2020-05-21;Positive;3,10000000000000e+01;5,61428571428571e+01
2020-05-21;Tested;8,42600000000000e+03;1,17361428571429e+04
2020-05-21;Percent;3,67908853548540e-01;4,67031438366626e-01
2020-05-21;Index;5,53894018823458e-02;7,77583550011542e-02
2020-05-21;Admitted;6,00000000000000e+00;8,28571428571428e+00
2020-05-21;Deaths;0,00000000000000e+00;1,85714285714286e+00
2020-05-22;Positive;7,30000000000000e+01;5,18571428571429e+01
2020-05-22;Tested;1,22030000000000e+04;1,21730000000000e+04
2020-05-22;Percent;5,98213554044088e-01;4,30387185992179e-01
2020-05-22;Index;1,00645933475155e-01;7,16023338453089e-02
2020-05-22;Admitted;1,30000000000000e+01;7,14285714285714e+00
2020-05-22;Deaths;1,00000000000000e+00;1,42857142857143e+00
2020-05-23;Positive;3,60000000000000e+01;5,18571428571429e+01
2020-05-23;Tested;8,74000000000000e+03;1,23297142857143e+04
2020-05-23;Percent;4,11899313501144e-01;4,26180958183034e-01
2020-05-23;Index;6,26966733356448e-02;7,10720272963257e-02
2020-05-23;Admitted;9,00000000000000e+00;7,71428571428571e+00
2020-05-23;Deaths;1,00000000000000e+00;1,57142857142857e+00
2020-05-24;Positive;3,60000000000000e+01;4,90000000000000e+01
2020-05-24;Tested;8,60500000000000e+03;1,23834285714286e+04
2020-05-24;Percent;4,18361417780360e-01;4,04852621286610e-01
2020-05-24;Index;6,33835980024122e-02;6,73795907454237e-02
2020-05-24;Admitted;2,00000000000000e+00;7,71428571428571e+00
2020-05-24;Deaths;1,00000000000000e+00;1,00000000000000e+00
2020-05-25;Positive;5,20000000000000e+01;5,01428571428571e+01
2020-05-25;Tested;1,81660000000000e+04;1,30395714285714e+04
2020-05-25;Percent;2,86249036661896e-01;3,95088810544634e-01
2020-05-25;Index;5,42652523231815e-02;6,68079374401412e-02
2020-05-25;Admitted;6,00000000000000e+00;7,57142857142857e+00
2020-05-25;Deaths;0,00000000000000e+00;1,00000000000000e+00
2020-05-26;Positive;6,30000000000000e+01;4,62857142857143e+01
2020-05-26;Tested;1,58790000000000e+04;1,29625714285714e+04
2020-05-26;Percent;3,96750425089741e-01;3,65969139586739e-01
2020-05-26;Index;7,22377724342405e-02;6,17811294675353e-02
2020-05-26;Admitted;1,10000000000000e+01;7,00000000000000e+00
2020-05-26;Deaths;3,00000000000000e+00;1,00000000000000e+00
2020-05-27;Positive;5,20000000000000e+01;4,58571428571428e+01
2020-05-27;Tested;1,46650000000000e+04;1,27300000000000e+04
2020-05-27;Percent;3,54585748380498e-01;3,73412737577657e-01
2020-05-27;Index;6,30385037649865e-02;6,23091198628849e-02
2020-05-27;Admitted;7,00000000000000e+00;6,71428571428571e+00
2020-05-27;Deaths;1,00000000000000e+00;1,42857142857143e+00
2020-05-28;Positive;3,90000000000000e+01;4,38571428571429e+01
2020-05-28;Tested;1,30190000000000e+04;1,25815714285714e+04
2020-05-28;Percent;2,99562178354712e-01;3,55186037548840e-01
2020-05-28;Index;5,13878287453685e-02;5,93093767182344e-02
2020-05-28;Admitted;5,00000000000000e+00;7,00000000000000e+00
2020-05-28;Deaths;0,00000000000000e+00;1,57142857142857e+00
2020-05-29;Positive;4,60000000000000e+01;4,15714285714286e+01
2020-05-29;Tested;1,16640000000000e+04;1,12240000000000e+04
2020-05-29;Percent;3,94375857338820e-01;3,73659093656061e-01
2020-05-29;Index;6,54582776669128e-02;6,05695185801495e-02
2020-05-29;Admitted;9,00000000000000e+00;6,85714285714286e+00
2020-05-29;Deaths;1,00000000000000e+00;2,00000000000000e+00
2020-05-30;Positive;3,30000000000000e+01;4,05714285714286e+01
2020-05-30;Tested;7,11200000000000e+03;1,11588571428571e+04
2020-05-30;Percent;4,64004499437570e-01;3,68851044396059e-01
2020-05-30;Index;6,63926061030927e-02;5,96119046905361e-02
2020-05-30;Admitted;7,00000000000000e+00;6,14285714285714e+00
2020-05-30;Deaths;4,00000000000000e+00;1,71428571428571e+00
2020-05-31;Positive;2,20000000000000e+01;4,07142857142857e+01
2020-05-31;Tested;7,56600000000000e+03;1,09587142857143e+04
2020-05-31;Percent;2,90774517578641e-01;3,75278480996536e-01
2020-05-31;Index;4,23853959898582e-02;6,04534434329418e-02
2020-05-31;Admitted;4,00000000000000e+00;5,57142857142857e+00
2020-05-31;Deaths;2,00000000000000e+00;1,71428571428571e+00
2020-06-01;Positive;3,60000000000000e+01;4,10000000000000e+01
2020-06-01;Tested;8,66300000000000e+03;1,07791428571429e+04
2020-06-01;Percent;4,15560429412444e-01;3,82281051722990e-01
2020-06-01;Index;6,30862453565876e-02;6,13984026018974e-02
2020-06-01;Admitted;5,00000000000000e+00;5,57142857142857e+00
2020-06-01;Deaths;3,00000000000000e+00;2,28571428571429e+00
2020-06-02;Positive;5,60000000000000e+01;3,94285714285714e+01
2020-06-02;Tested;1,54230000000000e+04;1,04824285714286e+04
2020-06-02;Percent;3,63094080269727e-01;3,78095602017179e-01
2020-06-02;Index;6,55344752069468e-02;6,02091355959029e-02
2020-06-02;Admitted;6,00000000000000e+00;5,57142857142857e+00
2020-06-02;Deaths;1,00000000000000e+00;2,42857142857143e+00
2020-06-03;Positive;5,30000000000000e+01;3,68571428571429e+01
2020-06-03;Tested;1,32640000000000e+04;1,05960000000000e+04
2020-06-03;Percent;3,99577804583836e-01;3,38910005582684e-01
2020-06-03;Index;6,89292749618260e-02;5,47274721593915e-02
2020-06-03;Admitted;3,00000000000000e+00;4,85714285714286e+00
2020-06-03;Deaths;1,00000000000000e+00;2,28571428571429e+00
2020-06-04;Positive;4,10000000000000e+01;3,57142857142857e+01
2020-06-04;Tested;1,17620000000000e+04;1,06164285714286e+04
2020-06-04;Percent;3,48580173439891e-01;3,23314490952034e-01
2020-06-04;Index;5,80025429280574e-02;5,24754597085539e-02
2020-06-04;Admitted;5,00000000000000e+00;4,85714285714286e+00
2020-06-04;Deaths;4,00000000000000e+00;2,28571428571429e+00
2020-06-05;Positive;3,50000000000000e+01;3,71428571428571e+01
2020-06-05;Tested;9,58700000000000e+03;1,17704285714286e+04
2020-06-05;Percent;3,65077709398143e-01;3,03202216136622e-01
2020-06-05;Index;5,71334086249513e-02;5,07244127638987e-02
2020-06-05;Admitted;9,00000000000000e+00;4,85714285714286e+00
2020-06-05;Deaths;2,00000000000000e+00;1,85714285714286e+00
2020-06-06;Positive;1,50000000000000e+01;3,31428571428571e+01
2020-06-06;Tested;7,90700000000000e+03;1,17932857142857e+04
2020-06-06;Percent;1,89705324396105e-01;2,77000631508289e-01
2020-06-06;Index;2,80209620475132e-02;4,60096826854169e-02
2020-06-06;Admitted;2,00000000000000e+00;4,14285714285714e+00
2020-06-06;Deaths;3,00000000000000e+00;1,71428571428571e+00
2020-06-07;Positive;1,40000000000000e+01;3,12857142857143e+01
2020-06-07;Tested;7,70900000000000e+03;1,20240000000000e+04
2020-06-07;Percent;1,81605915164094e-01;2,58323126737396e-01
2020-06-07;Index;2,66213088339950e-02;4,30200567881526e-02
2020-06-07;Admitted;4,00000000000000e+00;3,85714285714286e+00
2020-06-07;Deaths;2,00000000000000e+00;1,57142857142857e+00
2020-06-08;Positive;4,60000000000000e+01;3,24285714285714e+01
2020-06-08;Tested;1,67410000000000e+04;1,24207142857143e+04
2020-06-08;Percent;2,74774505704558e-01;2,56672324052572e-01
2020-06-08;Index;5,08289167440013e-02;4,32713445241451e-02
2020-06-08;Admitted;5,00000000000000e+00;3,28571428571429e+00
2020-06-08;Deaths;0,00000000000000e+00;1,14285714285714e+00
2020-06-09;Positive;2,80000000000000e+01;3,60000000000000e+01
2020-06-09;Tested;1,55830000000000e+04;1,31642857142857e+04
2020-06-09;Percent;1,79682987871398e-01;2,62464745849901e-01
2020-06-09;Index;3,25313646575741e-02;4,54378606994600e-02
2020-06-09;Admitted;1,00000000000000e+00;2,85714285714286e+00
2020-06-09;Deaths;0,00000000000000e+00;1,28571428571429e+00
2020-06-10;Positive;4,00000000000000e+01;3,77142857142857e+01
2020-06-10;Tested;1,48790000000000e+04;1,34592857142857e+04
2020-06-10;Percent;2,68835271187580e-01;2,74043717042412e-01
2020-06-10;Index;4,80018936809756e-02;4,75600359591294e-02
2020-06-10;Admitted;1,00000000000000e+00;3,14285714285714e+00
2020-06-10;Deaths;0,00000000000000e+00;8,57142857142857e-01
2020-06-11;Positive;4,90000000000000e+01;3,88571428571429e+01
2020-06-11;Tested;1,45390000000000e+04;1,36447142857143e+04
2020-06-11;Percent;3,37024554646124e-01;2,82993510411332e-01
2020-06-11;Index;5,97615570800053e-02;4,91164209015095e-02
2020-06-11;Admitted;1,00000000000000e+00;2,71428571428571e+00
2020-06-11;Deaths;1,00000000000000e+00;7,14285714285714e-01
2020-06-12;Positive;6,00000000000000e+01;3,80000000000000e+01
2020-06-12;Tested;1,47920000000000e+04;1,37701428571429e+04
2020-06-12;Percent;4,05624661979448e-01;2,76172529684287e-01
2020-06-12;Index;7,22990218521551e-02;4,79473599883275e-02
2020-06-12;Admitted;6,00000000000000e+00;2,28571428571429e+00
2020-06-12;Deaths;3,00000000000000e+00;7,14285714285714e-01
2020-06-13;Positive;2,70000000000000e+01;4,05714285714286e+01
2020-06-13;Tested;9,97200000000000e+03;1,41325714285714e+04
2020-06-13;Percent;2,70758122743682e-01;2,86769693510921e-01
2020-06-13;Index;4,28761888651990e-02;5,01699006815432e-02
2020-06-13;Admitted;4,00000000000000e+00;3,14285714285714e+00
2020-06-13;Deaths;0,00000000000000e+00;8,57142857142857e-01
2020-06-14;Positive;2,20000000000000e+01;4,57142857142857e+01
2020-06-14;Tested;9,00700000000000e+03;1,47405714285714e+04
2020-06-14;Percent;2,44254468746530e-01;3,05104361365829e-01
2020-06-14;Index;3,75160034306561e-02;5,42378440135915e-02
2020-06-14;Admitted;1,00000000000000e+00;3,71428571428571e+00
2020-06-14;Deaths;1,00000000000000e+00;1,00000000000000e+00
2020-06-15;Positive;4,00000000000000e+01;4,52857142857143e+01
2020-06-15;Tested;1,76190000000000e+04;1,51541428571429e+04
2020-06-15;Percent;2,27027640615245e-01;2,94651173951249e-01
2020-06-15;Index;4,26454903517272e-02;5,27584821047317e-02
2020-06-15;Admitted;2,00000000000000e+00;3,85714285714286e+00
2020-06-15;Deaths;0,00000000000000e+00;1,00000000000000e+00
2020-06-16;Positive;4,60000000000000e+01;4,30000000000000e+01
2020-06-16;Tested;1,81200000000000e+04;1,54564285714286e+04
2020-06-16;Percent;2,53863134657837e-01;2,73880771227699e-01
2020-06-16;Index;4,80891495100840e-02;4,93275243635872e-02
2020-06-16;Admitted;7,00000000000000e+00;3,57142857142857e+00
2020-06-16;Deaths;1,00000000000000e+00;7,14285714285714e-01
2020-06-17;Positive;7,60000000000000e+01;4,45714285714286e+01
2020-06-17;Tested;1,91350000000000e+04;1,57544285714286e+04
2020-06-17;Percent;3,97177946171936e-01;2,80221535580430e-01
2020-06-17;Index;7,64774970053135e-02;5,07496762084584e-02
2020-06-17;Admitted;5,00000000000000e+00;3,57142857142857e+00
2020-06-17;Deaths;1,00000000000000e+00;8,57142857142857e-01
2020-06-18;Positive;4,60000000000000e+01;4,61428571428571e+01
2020-06-18;Tested;1,74340000000000e+04;1,60892857142857e+04
2020-06-18;Percent;2,63852242744063e-01;2,86859937801231e-01
2020-06-18;Index;4,94060237179872e-02;5,22276632945141e-02
2020-06-18;Admitted;2,00000000000000e+00;4,00000000000000e+00
2020-06-18;Deaths;1,00000000000000e+00;7,14285714285714e-01
2020-06-19;Positive;4,40000000000000e+01;4,70000000000000e+01
2020-06-19;Tested;1,69080000000000e+04;1,66214285714286e+04
2020-06-19;Percent;2,60231842914597e-01;2,85215595053240e-01
2020-06-19;Index;4,82823176641436e-02;5,22613055328567e-02
2020-06-19;Admitted;4,00000000000000e+00;4,42857142857143e+00
2020-06-19;Deaths;1,00000000000000e+00;7,14285714285714e-01
2020-06-20;Positive;3,80000000000000e+01;4,31428571428571e+01
2020-06-20;Tested;1,20580000000000e+04;1,70061428571429e+04
2020-06-20;Percent;3,15143473212805e-01;2,61990732696378e-01
2020-06-20;Index;5,28312517792972e-02;4,79666882157275e-02
2020-06-20;Admitted;4,00000000000000e+00;4,00000000000000e+00
2020-06-20;Deaths;1,00000000000000e+00;7,14285714285714e-01
2020-06-21;Positive;3,30000000000000e+01;3,87142857142857e+01
2020-06-21;Tested;1,13510000000000e+04;1,71287142857143e+04
2020-06-21;Percent;2,90723284292133e-01;2,37405137182123e-01
2020-06-21;Index;4,78619130330461e-02;4,33146869809151e-02
2020-06-21;Admitted;4,00000000000000e+00;4,14285714285714e+00
2020-06-21;Deaths;0,00000000000000e+00;5,71428571428571e-01
2020-06-22;Positive;4,60000000000000e+01;3,67142857142857e+01
2020-06-22;Tested;2,13440000000000e+04;1,70302857142857e+04
2020-06-22;Percent;2,15517241379310e-01;2,27012219852862e-01
2020-06-22;Index;4,28809860201250e-02;4,13071598289716e-02
2020-06-22;Admitted;5,00000000000000e+00;4,57142857142857e+00
2020-06-22;Deaths;0,00000000000000e+00;5,71428571428571e-01
2020-06-23;Positive;1,90000000000000e+01;3,37142857142857e+01
2020-06-23;Tested;2,08130000000000e+04;1,68517142857143e+04
2020-06-23;Percent;9,12890981598040e-02;2,10820494980531e-01
2020-06-23;Index;1,80268282901798e-02;3,82143330987088e-02
2020-06-23;Admitted;4,00000000000000e+00;4,14285714285714e+00
2020-06-23;Deaths;1,00000000000000e+00;4,28571428571429e-01
