Date;Region;Admitted
2021-08-25;Nordjylland;  1
2021-08-25;Ukendt_region;  1
2021-08-26;Hovedstaden; 10
2021-08-26;Sjælland;  5
2021-08-26;Syddanmark;  3
2021-08-26;Midtjylland;  5
2021-08-26;Nordjylland;  4
2021-08-26;Ukendt_region;  0
2021-08-27;Hovedstaden; 17
2021-08-27;Sjælland;  6
2021-08-27;Syddanmark;  6
2021-08-27;Midtjylland;  4
2021-08-27;Nordjylland;  3
2021-08-27;Ukendt_region;  2
2021-08-28;Hovedstaden; 15
2021-08-28;Sjælland;  1
2021-08-28;Syddanmark;  6
2021-08-28;Midtjylland;  3
2021-08-28;Nordjylland;  1
2021-08-28;Ukendt_region;  0
2021-08-29;Hovedstaden;  7
2021-08-29;Sjælland;  4
2021-08-29;Syddanmark;  2
2021-08-29;Midtjylland;  4
2021-08-29;Nordjylland;  1
2021-08-29;Ukendt_region;  0
2021-08-30;Hovedstaden; 14
2021-08-30;Sjælland;  4
2021-08-30;Syddanmark;  6
2021-08-30;Midtjylland;  9
2021-08-30;Nordjylland;  5
2021-08-30;Ukendt_region;  2
2021-08-31;Hovedstaden; 18
2021-08-31;Sjælland;  3
2021-08-31;Syddanmark;  4
2021-08-31;Midtjylland;  1
2021-08-31;Nordjylland;  2
2021-08-31;Ukendt_region;  2
2021-09-01;Hovedstaden; 15
2021-09-01;Sjælland;  2
2021-09-01;Syddanmark;  2
2021-09-01;Midtjylland;  4
2021-09-01;Nordjylland;  6
2021-09-01;Ukendt_region;  1
2021-09-02;Hovedstaden; 12
2021-09-02;Sjælland;  3
2021-09-02;Syddanmark;  6
2021-09-02;Midtjylland;  3
2021-09-02;Nordjylland;  3
2021-09-02;Ukendt_region;  3
2021-09-03;Hovedstaden; 10
2021-09-03;Sjælland;  2
2021-09-03;Syddanmark;  2
2021-09-03;Midtjylland;  3
2021-09-03;Nordjylland;  1
2021-09-03;Ukendt_region;  0
2021-09-04;Hovedstaden; 14
2021-09-04;Sjælland;  3
2021-09-04;Syddanmark;  0
2021-09-04;Midtjylland;  6
2021-09-04;Nordjylland;  2
2021-09-04;Ukendt_region;  0
2021-09-05;Hovedstaden; 13
2021-09-05;Sjælland;  2
2021-09-05;Syddanmark;  0
2021-09-05;Midtjylland;  4
2021-09-05;Nordjylland;  1
2021-09-05;Ukendt_region;  1
2021-09-06;Hovedstaden; 22
2021-09-06;Sjælland;  0
2021-09-06;Syddanmark;  1
2021-09-06;Midtjylland;  3
2021-09-06;Nordjylland;  3
2021-09-06;Ukendt_region;  0
2021-09-07;Hovedstaden; 14
2021-09-07;Sjælland;  4
2021-09-07;Syddanmark;  2
2021-09-07;Midtjylland;  8
2021-09-07;Nordjylland;  2
2021-09-07;Ukendt_region;  1
2021-09-08;Hovedstaden; 13
2021-09-08;Sjælland;  1
2021-09-08;Syddanmark;  1
2021-09-08;Midtjylland;  7
2021-09-08;Nordjylland;  1
2021-09-08;Ukendt_region;  0
2021-09-09;Hovedstaden; 12
2021-09-09;Sjælland;  6
2021-09-09;Syddanmark;  3
2021-09-09;Midtjylland;  4
2021-09-09;Nordjylland;  1
2021-09-09;Ukendt_region;  1
2021-09-10;Hovedstaden;  7
2021-09-10;Sjælland;  4
2021-09-10;Syddanmark;  2
2021-09-10;Midtjylland;  4
2021-09-10;Nordjylland;  1
2021-09-10;Ukendt_region;  0
2021-09-11;Hovedstaden;  7
2021-09-11;Sjælland;  2
2021-09-11;Syddanmark;  0
2021-09-11;Midtjylland;  2
2021-09-11;Nordjylland;  0
2021-09-11;Ukendt_region;  0
2021-09-12;Hovedstaden;  5
2021-09-12;Sjælland;  4
2021-09-12;Syddanmark;  2
2021-09-12;Midtjylland;  5
2021-09-12;Nordjylland;  0
2021-09-12;Ukendt_region;  0
2021-09-13;Hovedstaden; 10
2021-09-13;Sjælland;  2
2021-09-13;Syddanmark;  2
2021-09-13;Midtjylland;  5
2021-09-13;Nordjylland;  3
2021-09-13;Ukendt_region;  0
2021-09-14;Hovedstaden;  5
2021-09-14;Sjælland;  2
2021-09-14;Syddanmark;  0
2021-09-14;Midtjylland;  2
2021-09-14;Nordjylland;  1
2021-09-14;Ukendt_region;  1
2021-09-15;Hovedstaden;  8
2021-09-15;Sjælland;  1
2021-09-15;Syddanmark;  1
2021-09-15;Midtjylland;  1
2021-09-15;Nordjylland;  2
2021-09-15;Ukendt_region;  0
2021-09-16;Hovedstaden;  7
2021-09-16;Sjælland;  4
2021-09-16;Syddanmark;  1
2021-09-16;Midtjylland;  2
2021-09-16;Nordjylland;  0
2021-09-16;Ukendt_region;  0
2021-09-17;Hovedstaden;  6
2021-09-17;Sjælland;  2
2021-09-17;Syddanmark;  1
2021-09-17;Midtjylland;  0
2021-09-17;Nordjylland;  2
2021-09-17;Ukendt_region;  1
2021-09-18;Hovedstaden;  3
2021-09-18;Sjælland;  1
2021-09-18;Syddanmark;  4
2021-09-18;Midtjylland;  0
2021-09-18;Nordjylland;  1
2021-09-18;Ukendt_region;  1
2021-09-19;Hovedstaden;  3
2021-09-19;Sjælland;  2
2021-09-19;Syddanmark;  2
2021-09-19;Midtjylland;  2
2021-09-19;Nordjylland;  0
2021-09-19;Ukendt_region;  2
2021-09-20;Hovedstaden;  8
2021-09-20;Sjælland;  3
2021-09-20;Syddanmark;  1
2021-09-20;Midtjylland;  2
2021-09-20;Nordjylland;  2
2021-09-20;Ukendt_region;  1
2021-09-21;Hovedstaden;  6
2021-09-21;Sjælland;  2
2021-09-21;Syddanmark;  1
2021-09-21;Midtjylland;  0
2021-09-21;Nordjylland;  3
2021-09-21;Ukendt_region;  0
2021-09-22;Hovedstaden;  4
2021-09-22;Sjælland;  3
2021-09-22;Syddanmark;  0
2021-09-22;Midtjylland;  1
2021-09-22;Nordjylland;  3
2021-09-22;Ukendt_region;  2
2021-09-23;Hovedstaden;  5
2021-09-23;Sjælland;  3
2021-09-23;Syddanmark;  1
2021-09-23;Midtjylland;  0
2021-09-23;Nordjylland;  0
2021-09-23;Ukendt_region;  1
2021-09-24;Hovedstaden;  3
2021-09-24;Sjælland;  4
2021-09-24;Syddanmark;  3
2021-09-24;Midtjylland;  2
2021-09-24;Nordjylland;  0
2021-09-24;Ukendt_region;  1
2021-09-25;Hovedstaden;  6
2021-09-25;Sjælland;  1
2021-09-25;Syddanmark;  2
2021-09-25;Midtjylland;  1
2021-09-25;Nordjylland;  0
2021-09-25;Ukendt_region;  0
2021-09-26;Hovedstaden;  9
2021-09-26;Sjælland;  2
2021-09-26;Syddanmark;  6
2021-09-26;Midtjylland;  0
2021-09-26;Nordjylland;  1
2021-09-26;Ukendt_region;  1
2021-09-27;Hovedstaden;  4
2021-09-27;Sjælland;  3
2021-09-27;Syddanmark;  4
2021-09-27;Midtjylland;  1
2021-09-27;Nordjylland;  0
2021-09-27;Ukendt_region;  0
2021-09-28;Hovedstaden;  3
2021-09-28;Sjælland;  2
2021-09-28;Syddanmark;  3
2021-09-28;Midtjylland;  0
2021-09-28;Nordjylland;  1
2021-09-28;Ukendt_region;  0
2021-09-29;Hovedstaden;  6
2021-09-29;Sjælland;  2
2021-09-29;Syddanmark;  1
2021-09-29;Midtjylland;  3
2021-09-29;Nordjylland;  4
2021-09-29;Ukendt_region;  0
2021-09-30;Hovedstaden;  6
2021-09-30;Sjælland;  2
2021-09-30;Syddanmark;  2
2021-09-30;Midtjylland;  2
2021-09-30;Nordjylland;  0
2021-09-30;Ukendt_region;  0
2021-10-01;Hovedstaden;  9
2021-10-01;Sjælland;  4
2021-10-01;Syddanmark;  5
2021-10-01;Midtjylland;  2
2021-10-01;Nordjylland;  0
2021-10-01;Ukendt_region;  2
2021-10-02;Hovedstaden;  4
2021-10-02;Sjælland;  0
2021-10-02;Syddanmark;  1
2021-10-02;Midtjylland;  1
2021-10-02;Nordjylland;  0
2021-10-02;Ukendt_region;  0
2021-10-03;Hovedstaden;  5
2021-10-03;Sjælland;  1
2021-10-03;Syddanmark;  0
2021-10-03;Midtjylland;  2
2021-10-03;Nordjylland;  0
2021-10-03;Ukendt_region;  1
2021-10-04;Hovedstaden; 10
2021-10-04;Sjælland;  4
2021-10-04;Syddanmark;  1
2021-10-04;Midtjylland;  1
2021-10-04;Nordjylland;  1
2021-10-04;Ukendt_region;  0
2021-10-05;Hovedstaden; 12
2021-10-05;Sjælland;  3
2021-10-05;Syddanmark;  1
2021-10-05;Midtjylland;  1
2021-10-05;Nordjylland;  4
2021-10-05;Ukendt_region;  1
2021-10-06;Hovedstaden; 13
2021-10-06;Sjælland;  5
2021-10-06;Syddanmark;  2
2021-10-06;Midtjylland;  0
2021-10-06;Nordjylland;  0
2021-10-06;Ukendt_region;  0
2021-10-07;Hovedstaden;  2
2021-10-07;Sjælland;  2
2021-10-07;Syddanmark;  1
2021-10-07;Midtjylland;  3
2021-10-07;Nordjylland;  2
2021-10-07;Ukendt_region;  1
2021-10-08;Hovedstaden;  8
2021-10-08;Sjælland;  2
2021-10-08;Syddanmark;  0
2021-10-08;Midtjylland;  1
2021-10-08;Nordjylland;  0
2021-10-08;Ukendt_region;  1
2021-10-09;Hovedstaden; 10
2021-10-09;Sjælland;  2
2021-10-09;Syddanmark;  2
2021-10-09;Midtjylland;  1
2021-10-09;Nordjylland;  1
2021-10-09;Ukendt_region;  1
2021-10-10;Hovedstaden;  5
2021-10-10;Sjælland;  4
2021-10-10;Syddanmark;  1
2021-10-10;Midtjylland;  3
2021-10-10;Nordjylland;  1
2021-10-10;Ukendt_region;  0
2021-10-11;Hovedstaden;  7
2021-10-11;Sjælland;  4
2021-10-11;Syddanmark;  4
2021-10-11;Midtjylland;  1
2021-10-11;Nordjylland;  1
2021-10-11;Ukendt_region;  0
2021-10-12;Hovedstaden;  8
2021-10-12;Sjælland;  3
2021-10-12;Syddanmark;  0
2021-10-12;Midtjylland;  2
2021-10-12;Nordjylland;  0
2021-10-12;Ukendt_region;  0
2021-10-13;Hovedstaden; 20
2021-10-13;Sjælland;  3
2021-10-13;Syddanmark;  4
2021-10-13;Midtjylland;  2
2021-10-13;Nordjylland;  7
2021-10-13;Ukendt_region;  2
2021-10-14;Hovedstaden; 13
2021-10-14;Sjælland;  3
2021-10-14;Syddanmark;  3
2021-10-14;Midtjylland;  3
2021-10-14;Nordjylland;  1
2021-10-14;Ukendt_region;  0
2021-10-15;Hovedstaden; 18
2021-10-15;Sjælland;  5
2021-10-15;Syddanmark;  2
2021-10-15;Midtjylland;  2
2021-10-15;Nordjylland;  2
2021-10-15;Ukendt_region;  0
2021-10-16;Hovedstaden; 13
2021-10-16;Sjælland;  5
2021-10-16;Syddanmark;  1
2021-10-16;Midtjylland;  2
2021-10-16;Nordjylland;  2
2021-10-16;Ukendt_region;  1
2021-10-17;Hovedstaden; 15
2021-10-17;Sjælland;  3
2021-10-17;Syddanmark;  1
2021-10-17;Midtjylland;  1
2021-10-17;Nordjylland;  0
2021-10-17;Ukendt_region;  0
2021-10-18;Hovedstaden; 24
2021-10-18;Sjælland;  3
2021-10-18;Syddanmark;  3
2021-10-18;Midtjylland;  3
2021-10-18;Nordjylland;  2
2021-10-18;Ukendt_region;  1
2021-10-19;Hovedstaden; 15
2021-10-19;Sjælland;  2
2021-10-19;Syddanmark;  1
2021-10-19;Midtjylland;  3
2021-10-19;Nordjylland;  0
2021-10-19;Ukendt_region;  1
2021-10-20;Hovedstaden; 20
2021-10-20;Sjælland;  6
2021-10-20;Syddanmark;  5
2021-10-20;Midtjylland;  3
2021-10-20;Nordjylland;  2
2021-10-20;Ukendt_region;  2
2021-10-21;Hovedstaden; 17
2021-10-21;Sjælland;  5
2021-10-21;Syddanmark;  4
2021-10-21;Midtjylland;  6
2021-10-21;Nordjylland;  1
2021-10-21;Ukendt_region;  1
2021-10-22;Hovedstaden; 26
2021-10-22;Sjælland;  4
2021-10-22;Syddanmark;  1
2021-10-22;Midtjylland;  6
2021-10-22;Nordjylland;  4
2021-10-22;Ukendt_region;  1
2021-10-23;Hovedstaden; 23
2021-10-23;Sjælland;  2
2021-10-23;Syddanmark;  3
2021-10-23;Midtjylland;  1
2021-10-23;Nordjylland;  3
2021-10-23;Ukendt_region;  1
2021-10-24;Hovedstaden; 23
2021-10-24;Sjælland;  7
2021-10-24;Syddanmark;  4
2021-10-24;Midtjylland;  6
2021-10-24;Nordjylland;  3
2021-10-24;Ukendt_region;  0
2021-10-25;Hovedstaden; 22
2021-10-25;Sjælland;  3
2021-10-25;Syddanmark;  4
2021-10-25;Midtjylland;  5
2021-10-25;Nordjylland;  2
2021-10-25;Ukendt_region;  1
2021-10-26;Hovedstaden; 18
2021-10-26;Sjælland;  8
2021-10-26;Syddanmark;  4
2021-10-26;Midtjylland;  4
2021-10-26;Nordjylland;  2
2021-10-26;Ukendt_region;  0
2021-10-27;Hovedstaden; 29
2021-10-27;Sjælland; 10
2021-10-27;Syddanmark;  2
2021-10-27;Midtjylland;  7
2021-10-27;Nordjylland;  3
2021-10-27;Ukendt_region;  3
2021-10-28;Hovedstaden; 26
2021-10-28;Sjælland;  6
2021-10-28;Syddanmark;  3
2021-10-28;Midtjylland;  6
2021-10-28;Nordjylland;  1
2021-10-28;Ukendt_region;  1
2021-10-29;Hovedstaden; 27
2021-10-29;Sjælland;  8
2021-10-29;Syddanmark;  7
2021-10-29;Midtjylland;  2
2021-10-29;Nordjylland;  3
2021-10-29;Ukendt_region;  1
2021-10-30;Hovedstaden; 23
2021-10-30;Sjælland;  8
2021-10-30;Syddanmark;  5
2021-10-30;Midtjylland;  1
2021-10-30;Nordjylland;  4
2021-10-30;Ukendt_region;  2
2021-10-31;Hovedstaden; 29
2021-10-31;Sjælland;  4
2021-10-31;Syddanmark;  7
2021-10-31;Midtjylland;  3
2021-10-31;Nordjylland;  2
2021-10-31;Ukendt_region;  1
2021-11-01;Hovedstaden; 34
2021-11-01;Sjælland; 10
2021-11-01;Syddanmark;  8
2021-11-01;Midtjylland;  4
2021-11-01;Nordjylland;  6
2021-11-01;Ukendt_region;  1
2021-11-02;Hovedstaden; 29
2021-11-02;Sjælland; 11
2021-11-02;Syddanmark;  9
2021-11-02;Midtjylland;  5
2021-11-02;Nordjylland;  2
2021-11-02;Ukendt_region;  3
2021-11-03;Hovedstaden; 25
2021-11-03;Sjælland;  5
2021-11-03;Syddanmark;  9
2021-11-03;Midtjylland;  4
2021-11-03;Nordjylland;  7
2021-11-03;Ukendt_region;  1
2021-11-04;Hovedstaden; 35
2021-11-04;Sjælland; 12
2021-11-04;Syddanmark; 10
2021-11-04;Midtjylland;  3
2021-11-04;Nordjylland;  2
2021-11-04;Ukendt_region;  0
2021-11-05;Hovedstaden; 25
2021-11-05;Sjælland;  7
2021-11-05;Syddanmark;  4
2021-11-05;Midtjylland;  5
2021-11-05;Nordjylland;  5
2021-11-05;Ukendt_region;  2
2021-11-06;Hovedstaden; 23
2021-11-06;Sjælland;  7
2021-11-06;Syddanmark;  8
2021-11-06;Midtjylland;  3
2021-11-06;Nordjylland;  1
2021-11-06;Ukendt_region;  2
2021-11-07;Hovedstaden; 31
2021-11-07;Sjælland;  9
2021-11-07;Syddanmark; 11
2021-11-07;Midtjylland;  2
2021-11-07;Nordjylland;  3
2021-11-07;Ukendt_region;  0
2021-11-08;Hovedstaden; 36
2021-11-08;Sjælland;  6
2021-11-08;Syddanmark;  8
2021-11-08;Midtjylland;  9
2021-11-08;Nordjylland;  4
2021-11-08;Ukendt_region;  0
2021-11-09;Hovedstaden; 27
2021-11-09;Sjælland;  5
2021-11-09;Syddanmark; 12
2021-11-09;Midtjylland;  4
2021-11-09;Nordjylland;  3
2021-11-09;Ukendt_region;  1
2021-11-10;Hovedstaden; 29
2021-11-10;Sjælland; 19
2021-11-10;Syddanmark;  8
2021-11-10;Midtjylland;  6
2021-11-10;Nordjylland;  5
2021-11-10;Ukendt_region;  1
2021-11-11;Hovedstaden; 29
2021-11-11;Sjælland; 11
2021-11-11;Syddanmark; 15
2021-11-11;Midtjylland;  6
2021-11-11;Nordjylland;  3
2021-11-11;Ukendt_region;  1
2021-11-12;Hovedstaden; 32
2021-11-12;Sjælland; 18
2021-11-12;Syddanmark; 17
2021-11-12;Midtjylland;  3
2021-11-12;Nordjylland;  6
2021-11-12;Ukendt_region;  1
2021-11-13;Hovedstaden; 32
2021-11-13;Sjælland; 14
2021-11-13;Syddanmark;  6
2021-11-13;Midtjylland;  6
2021-11-13;Nordjylland;  3
2021-11-13;Ukendt_region;  2
2021-11-14;Hovedstaden; 28
2021-11-14;Sjælland; 18
2021-11-14;Syddanmark;  9
2021-11-14;Midtjylland;  5
2021-11-14;Nordjylland;  6
2021-11-14;Ukendt_region;  1
2021-11-15;Hovedstaden; 41
2021-11-15;Sjælland; 13
2021-11-15;Syddanmark; 15
2021-11-15;Midtjylland; 13
2021-11-15;Nordjylland;  4
2021-11-15;Ukendt_region;  0
2021-11-16;Hovedstaden; 34
2021-11-16;Sjælland; 13
2021-11-16;Syddanmark; 15
2021-11-16;Midtjylland; 13
2021-11-16;Nordjylland;  7
2021-11-16;Ukendt_region;  0
2021-11-17;Hovedstaden; 36
2021-11-17;Sjælland; 15
2021-11-17;Syddanmark;  9
2021-11-17;Midtjylland; 10
2021-11-17;Nordjylland;  6
2021-11-17;Ukendt_region;  1
2021-11-18;Hovedstaden; 33
2021-11-18;Sjælland; 16
2021-11-18;Syddanmark; 17
2021-11-18;Midtjylland;  5
2021-11-18;Nordjylland;  5
2021-11-18;Ukendt_region;  1
2021-11-19;Hovedstaden; 24
2021-11-19;Sjælland; 24
2021-11-19;Syddanmark; 14
2021-11-19;Midtjylland;  6
2021-11-19;Nordjylland;  9
2021-11-19;Ukendt_region;  1
2021-11-20;Hovedstaden; 41
2021-11-20;Sjælland; 11
2021-11-20;Syddanmark; 13
2021-11-20;Midtjylland; 13
2021-11-20;Nordjylland;  3
2021-11-20;Ukendt_region;  2
2021-11-21;Hovedstaden; 34
2021-11-21;Sjælland;  8
2021-11-21;Syddanmark; 15
2021-11-21;Midtjylland;  4
2021-11-21;Nordjylland; 10
2021-11-21;Ukendt_region;  1
2021-11-22;Hovedstaden; 41
2021-11-22;Sjælland; 11
2021-11-22;Syddanmark; 15
2021-11-22;Midtjylland; 12
2021-11-22;Nordjylland;  9
2021-11-22;Ukendt_region;  2
2021-11-23;Hovedstaden; 38
2021-11-23;Sjælland; 22
2021-11-23;Syddanmark; 14
2021-11-23;Midtjylland;  6
2021-11-23;Nordjylland;  1
2021-11-23;Ukendt_region;  1
2021-11-24;Hovedstaden; 39
2021-11-24;Sjælland; 16
2021-11-24;Syddanmark;  7
2021-11-24;Midtjylland;  5
2021-11-24;Nordjylland;  5
2021-11-24;Ukendt_region;  1
2021-11-25;Hovedstaden; 39
2021-11-25;Sjælland; 12
2021-11-25;Syddanmark; 14
2021-11-25;Midtjylland; 13
2021-11-25;Nordjylland;  7
2021-11-25;Ukendt_region;  2
2021-11-26;Hovedstaden; 42
2021-11-26;Sjælland; 12
2021-11-26;Syddanmark; 20
2021-11-26;Midtjylland; 10
2021-11-26;Nordjylland;  3
2021-11-26;Ukendt_region;  0
2021-11-27;Hovedstaden; 31
2021-11-27;Sjælland; 13
2021-11-27;Syddanmark; 14
2021-11-27;Midtjylland;  7
2021-11-27;Nordjylland;  6
2021-11-27;Ukendt_region;  1
2021-11-28;Hovedstaden; 32
2021-11-28;Sjælland; 18
2021-11-28;Syddanmark;  8
2021-11-28;Midtjylland; 11
2021-11-28;Nordjylland;  8
2021-11-28;Ukendt_region;  0
2021-11-29;Hovedstaden; 35
2021-11-29;Sjælland; 16
2021-11-29;Syddanmark; 16
2021-11-29;Midtjylland;  7
2021-11-29;Nordjylland;  8
2021-11-29;Ukendt_region;  1
2021-11-30;Hovedstaden; 44
2021-11-30;Sjælland; 14
2021-11-30;Syddanmark; 16
2021-11-30;Midtjylland; 14
2021-11-30;Nordjylland;  8
2021-11-30;Ukendt_region;  1
2021-12-01;Hovedstaden; 38
2021-12-01;Sjælland; 15
2021-12-01;Syddanmark;  8
2021-12-01;Midtjylland;  6
2021-12-01;Nordjylland; 14
2021-12-01;Ukendt_region;  3
2021-12-02;Hovedstaden; 39
2021-12-02;Sjælland; 15
2021-12-02;Syddanmark; 13
2021-12-02;Midtjylland; 13
2021-12-02;Nordjylland;  7
2021-12-02;Ukendt_region;  0
2021-12-03;Hovedstaden; 36
2021-12-03;Sjælland; 18
2021-12-03;Syddanmark; 18
2021-12-03;Midtjylland; 15
2021-12-03;Nordjylland; 11
2021-12-03;Ukendt_region;  0
2021-12-04;Hovedstaden; 41
2021-12-04;Sjælland; 14
2021-12-04;Syddanmark; 11
2021-12-04;Midtjylland; 12
2021-12-04;Nordjylland; 12
2021-12-04;Ukendt_region;  0
2021-12-05;Hovedstaden; 37
2021-12-05;Sjælland; 10
2021-12-05;Syddanmark; 13
2021-12-05;Midtjylland; 11
2021-12-05;Nordjylland;  9
2021-12-05;Ukendt_region;  0
2021-12-06;Hovedstaden; 53
2021-12-06;Sjælland; 20
2021-12-06;Syddanmark; 10
2021-12-06;Midtjylland; 15
2021-12-06;Nordjylland; 11
2021-12-06;Ukendt_region;  3
2021-12-07;Hovedstaden; 40
2021-12-07;Sjælland; 21
2021-12-07;Syddanmark; 13
2021-12-07;Midtjylland; 12
2021-12-07;Nordjylland;  7
2021-12-07;Ukendt_region;  0
2021-12-08;Hovedstaden; 48
2021-12-08;Sjælland; 22
2021-12-08;Syddanmark; 17
2021-12-08;Midtjylland; 11
2021-12-08;Nordjylland;  2
2021-12-08;Ukendt_region;  0
2021-12-09;Hovedstaden; 47
2021-12-09;Sjælland; 13
2021-12-09;Syddanmark;  8
2021-12-09;Midtjylland; 13
2021-12-09;Nordjylland;  2
2021-12-09;Ukendt_region;  2
2021-12-10;Hovedstaden; 54
2021-12-10;Sjælland; 17
2021-12-10;Syddanmark; 23
2021-12-10;Midtjylland; 12
2021-12-10;Nordjylland; 10
2021-12-10;Ukendt_region;  1
2021-12-11;Hovedstaden; 34
2021-12-11;Sjælland; 13
2021-12-11;Syddanmark; 18
2021-12-11;Midtjylland;  6
2021-12-11;Nordjylland;  5
2021-12-11;Ukendt_region;  0
2021-12-12;Hovedstaden; 56
2021-12-12;Sjælland; 13
2021-12-12;Syddanmark; 14
2021-12-12;Midtjylland;  9
2021-12-12;Nordjylland;  3
2021-12-12;Ukendt_region;  0
2021-12-13;Hovedstaden; 51
2021-12-13;Sjælland; 23
2021-12-13;Syddanmark; 11
2021-12-13;Midtjylland; 20
2021-12-13;Nordjylland;  9
2021-12-13;Ukendt_region;  3
2021-12-14;Hovedstaden; 53
2021-12-14;Sjælland; 19
2021-12-14;Syddanmark; 12
2021-12-14;Midtjylland; 12
2021-12-14;Nordjylland;  3
2021-12-14;Ukendt_region;  0
2021-12-15;Hovedstaden; 76
2021-12-15;Sjælland; 26
2021-12-15;Syddanmark; 13
2021-12-15;Midtjylland;  9
2021-12-15;Nordjylland; 10
2021-12-15;Ukendt_region;  1
2021-12-16;Hovedstaden; 52
2021-12-16;Sjælland; 18
2021-12-16;Syddanmark; 19
2021-12-16;Midtjylland; 13
2021-12-16;Nordjylland;  9
2021-12-16;Ukendt_region;  1
2021-12-17;Hovedstaden; 59
2021-12-17;Sjælland; 14
2021-12-17;Syddanmark; 22
2021-12-17;Midtjylland; 16
2021-12-17;Nordjylland; 13
2021-12-17;Ukendt_region;  0
2021-12-18;Hovedstaden; 53
2021-12-18;Sjælland; 19
2021-12-18;Syddanmark; 14
2021-12-18;Midtjylland; 11
2021-12-18;Nordjylland;  6
2021-12-18;Ukendt_region;  2
2021-12-19;Hovedstaden; 49
2021-12-19;Sjælland; 12
2021-12-19;Syddanmark; 13
2021-12-19;Midtjylland; 13
2021-12-19;Nordjylland;  7
2021-12-19;Ukendt_region;  1
2021-12-20;Hovedstaden; 64
2021-12-20;Sjælland; 21
2021-12-20;Syddanmark; 14
2021-12-20;Midtjylland; 16
2021-12-20;Nordjylland;  6
2021-12-20;Ukendt_region;  2
2021-12-21;Hovedstaden; 63
2021-12-21;Sjælland; 24
2021-12-21;Syddanmark; 11
2021-12-21;Midtjylland; 20
2021-12-21;Nordjylland; 10
2021-12-21;Ukendt_region;  0
2021-12-22;Hovedstaden; 71
2021-12-22;Sjælland; 22
2021-12-22;Syddanmark; 18
2021-12-22;Midtjylland; 19
2021-12-22;Nordjylland;  8
2021-12-22;Ukendt_region;  3
2021-12-23;Hovedstaden; 68
2021-12-23;Sjælland; 31
2021-12-23;Syddanmark; 11
2021-12-23;Midtjylland; 21
2021-12-23;Nordjylland;  5
2021-12-23;Ukendt_region;  1
2021-12-24;Hovedstaden; 41
2021-12-24;Sjælland; 14
2021-12-24;Syddanmark;  5
2021-12-24;Midtjylland; 17
2021-12-24;Nordjylland; 11
2021-12-24;Ukendt_region;  1
2021-12-25;Hovedstaden; 65
2021-12-25;Sjælland; 20
2021-12-25;Syddanmark; 15
2021-12-25;Midtjylland; 14
2021-12-25;Nordjylland;  4
2021-12-25;Ukendt_region;  0
2021-12-26;Hovedstaden; 51
2021-12-26;Sjælland; 25
2021-12-26;Syddanmark; 14
2021-12-26;Midtjylland; 13
2021-12-26;Nordjylland;  4
2021-12-26;Ukendt_region;  0
2021-12-27;Hovedstaden; 82
2021-12-27;Sjælland; 29
2021-12-27;Syddanmark; 30
2021-12-27;Midtjylland; 26
2021-12-27;Nordjylland;  7
2021-12-27;Ukendt_region;  5
2021-12-28;Hovedstaden; 85
2021-12-28;Sjælland; 32
2021-12-28;Syddanmark; 21
2021-12-28;Midtjylland; 22
2021-12-28;Nordjylland;  9
2021-12-28;Ukendt_region;  2
2021-12-29;Hovedstaden; 91
2021-12-29;Sjælland; 34
2021-12-29;Syddanmark; 16
2021-12-29;Midtjylland; 28
2021-12-29;Nordjylland;  8
2021-12-29;Ukendt_region;  2
2021-12-30;Hovedstaden; 84
2021-12-30;Sjælland; 30
2021-12-30;Syddanmark; 18
2021-12-30;Midtjylland; 20
2021-12-30;Nordjylland; 13
2021-12-30;Ukendt_region;  0
2021-12-31;Hovedstaden; 55
2021-12-31;Sjælland; 21
2021-12-31;Syddanmark; 15
2021-12-31;Midtjylland; 18
2021-12-31;Nordjylland;  7
2021-12-31;Ukendt_region;  5
2022-01-01;Hovedstaden; 81
2022-01-01;Sjælland; 31
2022-01-01;Syddanmark; 25
2022-01-01;Midtjylland; 21
2022-01-01;Nordjylland; 11
2022-01-01;Ukendt_region;  0
2022-01-02;Hovedstaden; 83
2022-01-02;Sjælland; 32
2022-01-02;Syddanmark; 15
2022-01-02;Midtjylland; 21
2022-01-02;Nordjylland; 19
2022-01-02;Ukendt_region;  1
2022-01-03;Hovedstaden;104
2022-01-03;Sjælland; 38
2022-01-03;Syddanmark; 27
2022-01-03;Midtjylland; 30
2022-01-03;Nordjylland; 17
2022-01-03;Ukendt_region;  4
2022-01-04;Hovedstaden; 83
2022-01-04;Sjælland; 33
2022-01-04;Syddanmark; 15
2022-01-04;Midtjylland; 27
2022-01-04;Nordjylland; 14
2022-01-04;Ukendt_region;  5
2022-01-05;Hovedstaden; 70
2022-01-05;Sjælland; 29
2022-01-05;Syddanmark; 19
2022-01-05;Midtjylland; 22
2022-01-05;Nordjylland; 13
2022-01-05;Ukendt_region;  1
2022-01-06;Hovedstaden; 80
2022-01-06;Sjælland; 38
2022-01-06;Syddanmark; 26
2022-01-06;Midtjylland; 16
2022-01-06;Nordjylland;  8
2022-01-06;Ukendt_region;  0
2022-01-07;Hovedstaden; 68
2022-01-07;Sjælland; 18
2022-01-07;Syddanmark; 17
2022-01-07;Midtjylland; 24
2022-01-07;Nordjylland; 10
2022-01-07;Ukendt_region;  0
2022-01-08;Hovedstaden; 73
2022-01-08;Sjælland; 21
